size,np,threads,time
10000,5,24,0.543926
10000,5,24,0.551350
10000,5,24,0.545447
10000,5,24,0.542508
10000,5,25,0.531685
10000,5,25,0.532813
10000,5,25,0.520148
10000,5,25,0.524713
10000,5,25,0.546534
10000,5,26,0.514726
10000,5,26,0.503594
10000,5,26,0.518591
10000,5,26,0.518410
10000,5,26,0.517600
10000,5,27,0.507747
10000,5,27,0.512683
10000,5,27,0.501021
10000,5,27,0.541541
10000,5,27,0.526017
10000,5,28,0.503485
10000,5,28,0.494150
10000,5,28,0.493209
10000,5,28,0.492134
10000,5,28,0.488440
10000,5,29,0.475979
10000,5,29,0.483657
10000,5,29,0.474733
10000,5,29,0.484825
10000,5,29,0.524929
10000,5,30,0.468092
10000,5,30,0.465523
10000,5,30,0.472123
10000,5,30,0.464033
10000,5,30,0.467544
10000,5,31,0.468194
10000,5,31,0.466538
10000,5,31,0.461851
10000,5,31,0.459239
10000,5,31,0.456487
10000,5,32,0.458507
10000,5,32,0.450186
10000,5,32,0.455778
10000,5,32,0.453585
10000,5,32,0.454232
10000,5,33,0.450136
10000,5,33,0.453965
10000,5,33,0.445582
10000,5,33,0.460900
10000,5,33,0.451073
10000,5,34,0.448699
10000,5,34,0.440819
10000,5,34,0.447526
10000,5,34,0.443933
10000,5,34,0.446695
10000,5,35,0.441857
10000,5,35,0.434157
10000,5,35,0.430468
10000,5,35,0.431189
10000,5,35,0.439171
10000,5,36,0.430812
10000,5,36,0.434409
10000,5,36,0.428391
10000,5,36,0.440467
10000,5,36,0.443279
10000,5,37,0.424033
10000,5,37,0.434874
10000,5,37,0.421752
10000,5,37,0.429249
10000,5,37,0.419253
10000,5,38,0.423736
10000,5,38,0.424199
10000,5,38,0.420666
10000,5,38,0.422864
10000,5,38,0.420487
10000,5,39,0.418780
10000,5,39,0.425702
10000,5,39,0.414371
10000,5,39,0.424744
10000,5,39,0.420521
10000,5,40,0.410580
10000,5,40,0.407044
10000,5,40,0.422806
10000,5,40,0.466867
10000,5,40,0.416429
10000,5,41,0.413213
10000,5,41,0.409902
10000,5,41,0.403250
10000,5,41,0.427521
10000,5,41,0.407809
10000,5,42,0.409513
10000,5,42,0.404558
10000,5,42,0.447167
10000,5,42,0.399495
10000,5,42,0.406475
10000,5,43,0.401161
10000,5,43,0.409603
10000,5,43,0.397457
10000,5,43,0.415550
10000,5,43,0.401724
10000,5,44,0.414780
10000,5,44,0.497221
10000,5,44,0.396665
10000,5,44,0.389263
10000,5,44,0.385855
10000,5,45,0.393809
10000,5,45,0.382809
10000,5,45,0.386681
10000,5,45,0.385966
10000,5,45,0.381561
10000,5,46,0.405039
10000,5,46,0.384181
10000,5,46,0.385513
10000,5,46,0.388768
10000,5,46,0.380205
10000,5,47,0.381790
10000,5,47,0.386648
10000,5,47,0.383329
10000,5,47,0.381111
10000,5,47,0.376677
10000,5,48,0.395103
10000,5,48,0.387134
10000,5,48,0.379100
10000,5,48,0.384424
10000,5,48,0.380847
10000,5,49,0.384067
10000,5,49,0.386046
10000,5,49,0.380186
10000,5,49,0.377104
10000,5,49,0.379835
10000,5,50,0.374296
10000,5,50,0.375866
10000,5,50,0.378060
10000,5,50,0.385460
10000,5,50,0.382146
10000,5,51,0.376448
10000,5,51,0.373166
10000,5,51,0.380853
10000,5,51,0.377688
10000,5,51,0.371153
10000,5,52,0.370828
10000,5,52,0.373053
10000,5,52,0.367217
10000,5,52,0.392306
10000,5,52,0.388183
10000,5,53,0.364514
10000,5,53,0.366692
10000,5,53,0.386854
10000,5,53,0.373278
10000,5,53,0.370110
10000,5,54,0.366084
10000,5,54,0.361821
10000,5,54,0.390098
10000,5,54,0.367810
10000,5,54,0.371656
10000,5,55,0.368105
10000,5,55,0.355551
10000,5,55,0.365097
10000,5,55,0.359118
10000,5,55,0.364883
10000,5,56,0.376451
10000,5,56,0.374543
10000,5,56,0.361704
10000,5,56,0.359466
10000,5,56,0.381630
10000,5,57,0.482133
10000,5,57,0.367914
10000,5,57,0.362547
10000,5,57,0.355056
10000,5,57,0.373083
10000,5,58,0.356275
10000,5,58,0.361453
10000,5,58,0.362871
10000,5,58,0.358887
10000,5,58,0.363664
10000,5,59,0.354120
10000,5,59,0.354230
10000,5,59,0.365511
10000,5,59,0.363536
10000,5,59,0.363259
10000,5,60,0.357357
10000,5,60,0.361761
10000,5,60,0.373335
10000,5,60,0.352613
10000,5,60,0.356468
10000,5,61,0.353762
10000,5,61,0.376059
10000,5,61,0.363838
10000,5,61,0.354440
10000,5,61,0.353368
10000,5,62,0.361462
10000,5,62,0.352832
10000,5,62,0.358156
10000,5,62,0.353266
10000,5,62,0.349968
10000,5,63,0.348905
10000,5,63,0.354946
10000,5,63,0.375259
10000,5,63,0.345734
10000,5,63,0.354600
10000,5,64,0.357547
10000,5,64,0.353224
10000,5,64,0.350240
10000,5,64,0.353559
10000,5,64,0.349842
