size,np,threads,time
10000,6,1,6.318851
10000,6,1,6.307624
10000,6,1,6.312897
10000,6,1,6.309293
10000,6,1,6.316872
10000,6,2,3.285856
10000,6,2,3.290094
10000,6,2,3.290376
10000,6,2,3.286705
10000,6,2,3.305095
10000,6,3,2.263096
10000,6,3,2.258527
10000,6,3,2.261602
10000,6,3,2.263859
10000,6,3,2.256665
10000,6,4,1.743706
10000,6,4,1.743378
10000,6,4,1.747625
10000,6,4,1.747503
10000,6,4,1.749757
10000,6,5,1.435688
10000,6,5,1.441854
10000,6,5,1.437444
10000,6,5,1.439850
10000,6,5,1.444899
10000,6,6,1.234808
10000,6,6,1.236746
10000,6,6,1.238059
10000,6,6,1.238699
10000,6,6,1.246495
10000,6,7,1.091980
10000,6,7,1.088810
10000,6,7,1.093347
10000,6,7,1.092687
10000,6,7,1.101770
10000,6,8,1.005701
10000,6,8,0.988493
10000,6,8,0.987274
10000,6,8,0.986702
10000,6,8,0.994651
10000,6,9,0.899480
10000,6,9,0.898194
10000,6,9,0.902903
10000,6,9,0.901435
10000,6,9,0.895957
10000,6,10,0.838563
10000,6,10,0.847887
10000,6,10,0.848149
10000,6,10,0.828801
10000,6,10,0.828879
10000,6,11,0.773528
10000,6,11,0.778893
10000,6,11,0.780814
10000,6,11,0.769395
10000,6,11,0.773066
10000,6,12,0.730831
10000,6,12,0.755432
10000,6,12,0.844257
10000,6,12,0.729942
10000,6,12,0.729796
10000,6,13,0.695677
10000,6,13,0.685155
10000,6,13,0.692163
10000,6,13,0.698716
10000,6,13,0.684713
10000,6,14,0.780143
10000,6,14,0.659970
10000,6,14,0.668694
10000,6,14,0.652098
10000,6,14,0.655699
10000,6,15,0.631738
10000,6,15,0.625040
10000,6,15,0.622919
10000,6,15,0.625491
10000,6,15,0.632027
10000,6,16,0.601196
10000,6,16,0.611802
10000,6,16,0.608419
10000,6,16,0.603428
10000,6,16,0.604093
10000,6,17,0.581115
10000,6,17,0.579212
10000,6,17,0.615057
10000,6,17,0.576486
10000,6,17,0.572083
10000,6,18,0.567031
10000,6,18,0.553874
10000,6,18,0.550634
10000,6,18,0.558767
10000,6,18,0.560324
10000,6,19,0.544197
10000,6,19,0.552152
10000,6,19,0.546250
10000,6,19,0.544236
10000,6,19,0.536554
10000,6,20,0.516528
10000,6,20,0.522874
10000,6,20,0.522217
10000,6,20,0.516837
10000,6,20,0.548163
10000,6,21,0.542124
10000,6,21,0.507469
10000,6,21,0.525598
10000,6,21,0.532446
10000,6,21,0.519288
10000,6,22,0.506138
10000,6,22,0.506555
10000,6,22,0.501485
10000,6,22,0.510757
10000,6,22,0.501813
10000,6,23,0.492383
10000,6,23,0.507288
10000,6,23,0.502160
10000,6,23,0.495418
10000,6,23,0.489448
10000,6,24,0.488560
10000,6,24,0.481514
10000,6,24,0.493957
10000,6,24,0.499791
10000,6,24,0.491061
10000,6,25,0.475850
10000,6,25,0.494855
10000,6,25,0.480656
10000,6,25,0.482730
10000,6,25,0.501047
10000,6,26,0.456471
10000,6,26,0.472783
10000,6,26,0.461298
10000,6,26,0.474382
10000,6,26,0.466656
10000,6,27,0.466453
10000,6,27,0.456431
10000,6,27,0.448666
10000,6,27,0.549492
10000,6,27,0.455664
10000,6,28,0.439473
10000,6,28,0.436469
10000,6,28,0.438764
10000,6,28,0.437289
10000,6,28,0.438548
10000,6,29,0.438509
10000,6,29,0.424603
10000,6,29,0.439240
10000,6,29,0.465611
10000,6,29,0.441080
10000,6,30,0.416145
10000,6,30,0.417808
10000,6,30,0.416299
10000,6,30,0.426341
10000,6,30,0.534672
10000,6,31,0.418734
10000,6,31,0.427517
10000,6,31,0.417373
10000,6,31,0.420434
10000,6,31,0.418679
10000,6,32,0.410375
10000,6,32,0.415038
10000,6,32,0.466981
10000,6,32,0.444024
10000,6,32,0.426378
10000,6,33,0.401242
10000,6,33,0.406507
10000,6,33,0.405408
10000,6,33,0.405159
10000,6,33,0.404684
10000,6,34,0.409732
10000,6,34,0.401927
10000,6,34,0.402337
10000,6,34,0.400145
10000,6,34,0.398722
10000,6,35,0.390881
10000,6,35,0.399945
10000,6,35,0.390045
10000,6,35,0.394645
10000,6,35,0.402969
10000,6,36,0.467080
10000,6,36,0.391832
10000,6,36,0.402648
10000,6,36,0.393755
10000,6,36,0.426585
10000,6,37,0.392867
10000,6,37,0.391341
10000,6,37,0.387288
10000,6,37,0.387116
10000,6,37,0.383494
10000,6,38,0.387776
10000,6,38,0.381109
10000,6,38,0.378450
10000,6,38,0.380187
10000,6,38,0.385688
10000,6,39,0.385003
10000,6,39,0.385483
10000,6,39,0.380762
10000,6,39,0.413460
10000,6,39,0.383455
10000,6,40,0.381735
10000,6,40,0.369435
10000,6,40,0.372437
10000,6,40,0.377693
10000,6,40,0.377482
10000,6,41,0.373450
10000,6,41,0.367781
10000,6,41,0.496116
10000,6,41,0.386958
10000,6,41,0.379093
10000,6,42,0.367562
10000,6,42,0.369728
10000,6,42,0.376974
10000,6,42,0.362128
10000,6,42,0.370434
10000,6,43,0.361606
10000,6,43,0.447209
10000,6,43,0.357204
10000,6,43,0.359492
10000,6,43,0.363231
10000,6,44,0.358394
10000,6,44,0.363487
