size,np,threads,time
25000,5,24,3.380692
25000,5,24,3.327359
25000,5,24,3.369318
25000,5,24,3.369978
25000,5,25,3.256926
25000,5,25,3.242418
25000,5,25,3.255077
25000,5,25,3.264865
25000,5,25,3.631031
25000,5,26,3.203667
25000,5,26,3.187649
25000,5,26,3.222266
25000,5,26,3.190404
25000,5,26,3.211948
25000,5,27,3.134203
25000,5,27,3.200968
25000,5,27,3.128838
25000,5,27,3.127210
25000,5,27,3.125891
25000,5,28,3.452758
25000,5,28,3.141582
25000,5,28,3.088609
25000,5,28,3.075624
25000,5,28,3.095578
25000,5,29,3.024494
25000,5,29,3.016093
25000,5,29,3.061392
25000,5,29,3.022484
25000,5,29,2.996917
25000,5,30,2.967532
25000,5,30,3.007181
25000,5,30,3.028191
25000,5,30,2.950598
25000,5,30,3.347674
25000,5,31,2.960780
25000,5,31,2.933410
25000,5,31,2.938216
25000,5,31,2.922586
25000,5,31,2.965378
25000,5,32,2.883518
25000,5,32,2.935908
25000,5,32,2.885899
25000,5,32,2.897998
25000,5,32,2.888430
25000,5,33,2.857741
25000,5,33,2.845901
25000,5,33,2.831914
25000,5,33,2.867889
25000,5,33,2.822476
25000,5,34,2.800345
25000,5,34,2.774197
25000,5,34,3.191388
25000,5,34,2.782980
25000,5,34,2.804503
25000,5,35,2.772216
25000,5,35,2.777590
25000,5,35,2.751100
25000,5,35,3.149762
25000,5,35,2.752552
25000,5,36,2.720685
25000,5,36,2.766313
25000,5,36,2.726561
25000,5,36,2.748231
25000,5,36,3.210688
25000,5,37,2.658145
25000,5,37,2.710567
25000,5,37,2.938534
25000,5,37,2.663328
25000,5,37,2.660825
25000,5,38,2.626790
25000,5,38,2.619932
25000,5,38,2.614592
25000,5,38,2.673713
25000,5,38,2.631372
25000,5,39,2.579460
25000,5,39,2.627748
25000,5,39,2.575041
25000,5,39,2.633913
25000,5,39,2.861700
25000,5,40,2.569484
25000,5,40,2.591699
25000,5,40,2.846511
25000,5,40,2.552189
25000,5,40,2.557857
25000,5,41,2.638161
25000,5,41,2.623024
25000,5,41,2.498473
25000,5,41,2.530107
25000,5,41,2.494327
25000,5,42,2.448621
25000,5,42,2.765939
25000,5,42,2.463416
25000,5,42,2.507093
25000,5,42,2.463698
25000,5,43,2.426390
25000,5,43,2.439985
25000,5,43,2.450206
25000,5,43,2.488091
25000,5,43,2.444511
25000,5,44,2.431002
25000,5,44,2.905272
25000,5,44,2.414428
25000,5,44,2.407964
25000,5,44,2.423905
25000,5,45,2.369672
25000,5,45,2.409429
25000,5,45,2.385514
25000,5,45,2.363174
25000,5,45,2.431320
25000,5,46,2.349893
25000,5,46,2.849808
25000,5,46,2.356749
25000,5,46,2.334598
25000,5,46,2.341278
25000,5,47,2.353558
25000,5,47,2.289181
25000,5,47,2.294319
25000,5,47,2.290890
25000,5,47,2.337766
25000,5,48,2.298821
25000,5,48,2.261871
25000,5,48,2.322471
25000,5,48,2.318872
25000,5,48,2.295679
25000,5,49,2.261451
25000,5,49,2.265267
25000,5,49,2.266562
25000,5,49,2.321616
25000,5,49,2.275368
25000,5,50,2.288542
25000,5,50,2.257663
25000,5,50,2.253343
25000,5,50,2.273886
25000,5,50,2.242608
25000,5,51,2.232363
25000,5,51,2.262244
25000,5,51,2.682542
25000,5,51,2.194128
25000,5,51,2.205027
25000,5,52,2.183273
25000,5,52,2.166235
25000,5,52,2.174535
25000,5,52,2.181497
25000,5,52,2.186304
25000,5,53,2.236087
25000,5,53,2.189198
25000,5,53,2.152434
25000,5,53,2.175832
25000,5,53,2.167004
25000,5,54,2.124707
25000,5,54,2.200220
25000,5,54,2.185920
25000,5,54,2.182073
25000,5,54,2.515643
25000,5,55,2.191610
25000,5,55,2.165108
25000,5,55,2.124205
25000,5,55,2.173836
25000,5,55,2.119421
25000,5,56,2.120300
25000,5,56,2.109531
25000,5,56,2.113594
25000,5,56,2.131274
25000,5,56,2.247588
25000,5,57,2.092800
25000,5,57,2.132338
25000,5,57,2.143855
25000,5,57,2.517096
25000,5,57,2.105934
25000,5,58,2.070457
25000,5,58,2.137861
25000,5,58,2.087247
25000,5,58,2.070971
25000,5,58,2.085711
25000,5,59,2.077398
25000,5,59,2.075162
25000,5,59,2.081909
25000,5,59,2.143986
25000,5,59,2.062302
25000,5,60,2.069505
25000,5,60,2.060611
25000,5,60,2.005043
25000,5,60,2.017046
25000,5,60,2.017046
25000,5,61,1.988769
25000,5,61,2.004643
25000,5,61,1.983056
25000,5,61,2.025993
25000,5,61,1.986306
25000,5,62,2.024062
25000,5,62,1.996102
25000,5,62,1.971459
25000,5,62,1.986648
25000,5,62,2.020605
25000,5,63,1.973298
25000,5,63,2.007349
25000,5,63,1.965677
25000,5,63,1.983033
25000,5,63,1.947161
25000,5,64,1.938691
25000,5,64,1.979466
25000,5,64,1.955731
25000,5,64,1.956275
25000,5,64,1.966983
