size,np,threads,time
25000,7,37,2.180034
25000,7,37,2.179990
25000,7,37,2.181363
25000,7,37,2.204750
25000,7,37,2.189447
25000,7,38,2.126015
25000,7,38,2.149655
25000,7,38,2.138047
25000,7,38,2.163097
25000,7,38,2.129125
25000,7,39,2.409455
25000,7,39,2.098326
25000,7,39,2.132859
25000,7,39,2.073932
25000,7,39,2.099548
25000,7,40,2.071195
25000,7,40,2.067567
25000,7,40,2.109849
25000,7,40,2.129614
25000,7,40,2.099678
25000,7,41,2.401715
25000,7,41,2.047666
25000,7,41,2.053974
25000,7,41,2.065675
25000,7,41,2.090000
25000,7,42,2.046713
25000,7,42,2.052194
25000,7,42,2.000674
25000,7,42,2.032326
25000,7,42,2.059362
25000,7,43,2.036258
25000,7,43,1.980838
25000,7,43,2.000778
25000,7,43,2.028099
25000,7,43,1.991679
25000,7,44,2.007463
25000,7,44,2.013983
25000,7,44,2.035071
25000,7,44,2.043443
25000,7,44,2.074097
25000,7,45,2.004451
25000,7,45,1.983490
25000,7,45,1.982496
25000,7,45,2.032241
25000,7,45,1.984926
25000,7,46,1.965494
25000,7,46,2.010174
25000,7,46,2.114138
25000,7,46,1.989210
25000,7,46,2.095327
25000,7,47,1.994338
25000,7,47,1.955016
25000,7,47,1.928602
25000,7,47,1.975634
25000,7,47,1.937727
25000,7,48,1.947713
25000,7,48,1.963511
25000,7,48,1.992622
25000,7,48,1.920711
25000,7,48,1.915485
25000,7,49,1.908657
25000,7,49,1.944344
25000,7,49,1.920293
25000,7,49,1.934780
25000,7,49,1.918951
25000,7,50,1.949319
25000,7,50,1.952186
25000,7,50,1.910536
25000,7,50,1.964552
25000,7,50,1.919725
25000,7,51,1.883711
25000,7,51,1.918159
25000,7,51,1.899677
25000,7,51,1.937780
25000,7,51,1.903404
25000,7,52,1.975971
25000,7,52,1.910544
25000,7,52,1.882310
25000,7,52,1.959523
25000,7,52,1.902074
25000,7,53,1.852244
25000,7,53,1.888869
25000,7,53,1.879533
25000,7,53,1.930340
25000,7,53,1.882084
25000,7,54,1.864557
25000,7,54,1.900483
25000,7,54,1.920881
25000,7,54,1.864359
25000,7,54,1.844857
25000,7,55,1.929961
25000,7,55,1.884053
25000,7,55,1.854299
25000,7,55,1.878145
25000,7,55,1.867686
25000,7,56,1.818264
25000,7,56,1.850493
25000,7,56,1.925703
25000,7,56,1.871985
25000,7,56,1.843024
25000,7,57,1.870672
25000,7,57,1.854325
25000,7,57,1.856631
25000,7,57,1.904465
25000,7,57,1.827500
25000,7,58,1.836141
25000,7,58,1.868807
25000,7,58,1.881804
25000,7,58,1.826846
25000,7,58,1.848702
25000,7,59,1.831194
25000,7,59,1.820838
25000,7,59,1.809378
25000,7,59,1.888179
25000,7,59,1.846459
25000,7,60,1.813103
25000,7,60,1.823026
25000,7,60,1.854087
25000,7,60,1.815269
25000,7,60,1.847933
25000,7,61,1.810767
25000,7,61,1.788828
25000,7,61,1.850623
25000,7,61,1.843968
25000,7,61,1.865514
25000,7,62,1.801146
25000,7,62,1.790960
25000,7,62,1.965879
25000,7,62,1.808764
25000,7,62,1.793503
25000,7,63,1.872653
25000,7,63,1.808639
25000,7,63,1.783976
25000,7,63,1.816178
25000,7,63,1.961630
25000,7,64,1.806638
25000,7,64,1.767820
25000,7,64,1.783987
25000,7,64,1.776578
25000,7,64,1.858398
