size,np,threads,time
10000,3,39,0.575173
10000,3,39,0.567041
10000,3,40,0.596722
10000,3,40,0.547301
10000,3,40,0.540275
10000,3,40,0.533172
10000,3,40,0.537512
10000,3,41,0.541465
10000,3,41,0.537886
10000,3,41,0.588704
10000,3,41,0.568219
10000,3,41,0.553965
10000,3,42,0.584000
10000,3,42,0.650055
10000,3,42,0.555571
10000,3,42,0.555041
10000,3,42,0.558066
10000,3,43,0.541749
10000,3,43,0.560350
10000,3,43,0.529725
10000,3,43,0.530921
10000,3,43,0.539595
10000,3,44,0.539043
10000,3,44,0.533170
10000,3,44,0.538650
10000,3,44,0.525604
10000,3,44,0.522556
10000,3,45,0.515174
10000,3,45,0.518164
10000,3,45,0.520144
10000,3,45,0.519981
10000,3,45,0.562418
10000,3,46,0.532380
10000,3,46,0.572471
10000,3,46,0.511708
10000,3,46,0.535146
10000,3,46,0.532964
10000,3,47,0.518930
10000,3,47,0.522640
10000,3,47,0.525729
10000,3,47,0.526738
10000,3,47,0.519071
10000,3,48,0.520355
10000,3,48,0.525637
10000,3,48,0.501599
10000,3,48,0.502176
10000,3,48,0.512892
10000,3,49,0.498672
10000,3,49,0.497427
10000,3,49,0.499011
10000,3,49,0.497300
10000,3,49,0.494094
10000,3,50,0.499199
10000,3,50,0.490293
10000,3,50,0.496437
10000,3,50,0.494995
10000,3,50,0.480534
10000,3,51,0.492294
10000,3,51,0.506894
10000,3,51,0.488874
10000,3,51,0.505352
10000,3,51,0.492224
10000,3,52,0.490716
10000,3,52,0.492595
10000,3,52,0.485032
10000,3,52,0.472500
10000,3,52,0.461573
10000,3,53,0.463842
10000,3,53,0.481866
10000,3,53,0.493240
10000,3,53,0.484980
10000,3,53,0.481001
10000,3,54,0.486449
10000,3,54,0.491742
10000,3,54,0.500388
10000,3,54,0.479973
10000,3,54,0.501982
10000,3,55,0.498620
10000,3,55,0.452483
10000,3,55,0.470729
10000,3,55,0.469958
10000,3,55,0.483184
10000,3,56,0.481200
10000,3,56,0.485128
10000,3,56,0.488299
10000,3,56,0.479703
10000,3,56,0.472976
10000,3,57,0.489730
10000,3,57,0.483206
10000,3,57,0.503882
10000,3,57,0.493744
10000,3,57,0.492778
10000,3,58,0.477355
10000,3,58,0.478304
10000,3,58,0.485289
10000,3,58,0.481350
10000,3,58,0.485927
10000,3,59,0.459524
10000,3,59,0.450850
10000,3,59,0.467352
10000,3,59,0.461463
10000,3,59,0.462127
10000,3,60,0.449012
10000,3,60,0.479140
10000,3,60,0.464170
10000,3,60,0.490921
10000,3,60,0.445378
10000,3,61,0.452939
10000,3,61,0.466684
10000,3,61,0.472867
10000,3,61,0.503718
10000,3,61,0.463502
10000,3,62,0.459400
10000,3,62,0.472811
10000,3,62,0.465223
10000,3,62,0.465783
10000,3,62,0.437336
10000,3,63,0.451492
10000,3,63,0.451331
10000,3,63,0.442459
10000,3,63,0.440952
10000,3,63,0.441454
10000,3,64,0.433142
10000,3,64,0.418132
10000,3,64,0.443445
10000,3,64,0.469144
10000,3,64,0.489460
