size,np,threads,time
25000,1,27,10.760478
25000,1,27,11.248060
25000,1,27,11.207802
25000,1,27,10.744420
25000,1,27,11.244796
25000,1,28,10.664562
25000,1,28,10.527953
25000,1,28,10.539494
25000,1,28,10.980938
25000,1,28,10.499736
25000,1,29,10.210354
25000,1,29,10.122432
25000,1,29,10.130095
25000,1,29,10.641933
25000,1,29,10.317721
25000,1,30,9.983696
25000,1,30,9.818931
25000,1,30,10.223420
25000,1,30,9.827056
25000,1,30,9.815556
25000,1,31,10.223758
25000,1,31,9.518668
25000,1,31,9.532799
25000,1,31,10.037996
25000,1,31,9.537112
25000,1,32,9.262604
25000,1,32,9.448076
25000,1,32,9.421983
25000,1,32,9.933076
25000,1,32,9.456187
25000,1,33,9.193334
25000,1,33,9.654052
25000,1,33,9.186563
25000,1,33,9.096880
25000,1,33,9.575043
25000,1,34,8.901705
25000,1,34,9.091535
25000,1,34,8.909799
25000,1,34,8.819601
25000,1,34,8.829055
25000,1,35,9.334888
25000,1,35,8.628219
25000,1,35,8.631281
25000,1,35,8.965000
25000,1,35,8.642774
25000,1,36,8.420212
25000,1,36,8.845781
25000,1,36,8.393993
25000,1,36,8.405489
25000,1,36,8.957331
25000,1,37,8.342374
25000,1,37,8.287441
25000,1,37,8.830451
25000,1,37,8.356747
25000,1,37,8.365408
25000,1,38,8.395119
25000,1,38,8.119438
25000,1,38,8.149457
25000,1,38,8.894327
25000,1,38,8.149555
25000,1,39,7.926250
25000,1,39,8.154531
25000,1,39,7.939136
25000,1,39,7.949028
25000,1,39,7.925460
25000,1,40,7.684756
25000,1,40,7.706419
25000,1,40,7.693051
25000,1,40,7.698660
25000,1,40,7.694689
25000,1,41,7.538862
25000,1,41,7.707060
25000,1,41,7.696067
25000,1,41,7.707886
25000,1,41,7.937757
25000,1,42,7.600151
25000,1,42,7.597638
25000,1,42,7.618775
25000,1,42,7.753985
25000,1,42,7.599283
25000,1,43,7.359055
25000,1,43,7.400629
25000,1,43,7.765072
25000,1,43,7.358777
25000,1,43,7.363145
25000,1,44,7.693027
25000,1,44,7.457738
25000,1,44,7.123650
25000,1,44,7.130776
25000,1,44,7.138879
25000,1,45,7.507552
25000,1,45,7.038011
25000,1,45,6.997098
25000,1,45,7.041320
25000,1,45,7.161902
25000,1,46,7.096729
25000,1,46,7.102215
25000,1,46,7.078578
25000,1,46,7.186217
25000,1,46,7.031845
25000,1,47,6.922235
25000,1,47,6.883643
25000,1,47,7.459987
25000,1,47,7.015618
25000,1,47,6.937080
25000,1,48,7.388229
25000,1,48,7.293320
25000,1,48,6.849851
25000,1,48,6.790583
25000,1,48,7.179116
25000,1,49,7.032995
25000,1,49,6.570448
25000,1,49,6.576195
25000,1,49,6.995039
25000,1,49,7.092178
25000,1,50,6.713646
25000,1,50,6.724494
25000,1,50,7.206761
25000,1,50,7.142697
25000,1,50,6.568074
25000,1,51,6.616936
25000,1,51,7.060702
25000,1,51,6.899044
25000,1,51,6.544882
25000,1,51,6.566970
25000,1,52,6.966841
25000,1,52,6.971798
25000,1,52,6.489949
25000,1,52,6.519416
25000,1,52,6.990396
25000,1,53,6.668356
25000,1,53,6.447385
25000,1,53,6.439623
25000,1,53,6.538197
25000,1,53,6.810409
25000,1,54,6.375680
25000,1,54,6.342283
25000,1,54,6.388138
25000,1,54,6.583818
25000,1,54,6.328369
25000,1,55,6.247543
25000,1,55,6.251258
25000,1,55,6.755373
25000,1,55,6.245398
25000,1,55,6.257953
25000,1,56,6.166784
25000,1,56,6.400469
25000,1,56,6.024277
25000,1,56,6.039393
25000,1,56,6.037721
25000,1,57,6.246143
25000,1,57,5.988890
25000,1,57,6.172718
25000,1,57,5.987673
25000,1,57,6.502105
25000,1,58,6.110560
25000,1,58,6.096434
25000,1,58,6.091903
25000,1,58,6.347346
25000,1,58,6.036516
25000,1,59,5.970577
25000,1,59,5.959920
25000,1,59,5.909933
25000,1,59,5.981593
25000,1,59,5.981882
25000,1,60,5.947788
25000,1,60,6.353214
25000,1,60,5.985986
25000,1,60,5.776494
25000,1,60,5.979282
25000,1,61,5.940299
25000,1,61,6.199908
25000,1,61,5.813409
25000,1,61,5.688564
25000,1,61,5.769667
25000,1,62,5.824748
25000,1,62,5.990961
25000,1,62,5.860153
25000,1,62,5.832619
25000,1,62,5.757424
25000,1,63,5.782461
25000,1,63,5.773288
25000,1,63,5.731442
25000,1,63,5.658313
25000,1,63,5.677155
25000,1,64,5.585135
25000,1,64,5.471286
25000,1,64,5.510761
25000,1,64,5.574089
25000,1,64,5.418878
