Cores, Execution Time, GFLOPs
46, 2.220390, 900.742549
46, 2.074020, 964.310975
46, 2.235012, 894.849932
47, 2.217966, 901.727231
47, 2.252576, 887.872501
47, 2.225314, 898.749493
47, 2.275076, 879.091533
47, 2.072237, 965.140690
48, 2.233846, 895.316953
48, 2.241694, 892.182438
48, 2.257404, 885.973388
48, 2.223285, 899.569674
48, 2.252392, 887.944916
49, 2.350263, 850.968737
49, 2.255749, 886.623433
49, 2.308714, 866.283077
49, 2.242637, 891.807468
49, 2.289105, 873.703737
50, 2.316945, 863.205679
50, 2.345519, 852.689658
50, 2.309739, 865.898785
50, 2.285956, 874.907539
50, 2.334537, 856.700904
51, 2.323260, 860.859286
51, 2.341907, 854.004842
51, 2.165230, 923.689363
51, 2.285335, 875.145379
51, 2.300203, 869.488455
52, 2.329126, 858.691276
52, 2.371363, 843.396887
52, 2.391020, 836.463018
52, 2.367628, 844.727461
52, 2.341605, 854.115045
53, 2.437202, 820.613171
53, 2.432288, 822.271164
53, 2.453121, 815.287999
53, 2.487808, 803.920589
53, 2.428190, 823.658925
54, 2.488429, 803.719978
54, 2.431003, 822.705543
54, 2.475809, 807.816674
54, 2.514066, 795.524092
54, 2.380149, 840.283520
55, 2.406722, 831.005680
55, 2.516088, 794.884914
55, 2.530784, 790.268835
55, 2.530810, 790.260947
55, 2.551651, 783.806289
56, 2.505745, 798.165734
56, 2.458017, 813.664133
56, 2.540550, 787.231116
56, 2.531603, 790.013129
56, 2.544145, 786.118643
57, 2.553654, 783.191440
57, 2.499539, 800.147703
57, 2.524817, 792.136478
57, 2.427330, 823.950475
57, 2.527543, 791.282439
58, 2.422577, 825.567213
58, 2.430681, 822.814659
58, 2.505209, 798.336681
58, 2.472657, 808.846384
58, 2.461614, 812.474948
59, 2.465865, 811.074447
59, 2.507986, 797.452762
59, 2.485378, 804.706425
59, 2.528438, 791.002095
59, 2.188196, 913.995083
60, 2.406995, 830.911546
60, 2.462150, 812.298153
60, 2.479845, 806.502005
60, 2.375485, 841.933273
60, 2.475124, 808.040250
61, 2.404100, 831.912103
61, 2.431479, 822.544511
61, 2.455798, 814.399239
61, 2.432618, 822.159552
61, 2.438206, 820.275306
62, 2.443859, 818.377919
62, 2.454521, 814.822951
62, 2.438606, 820.140837
62, 2.445260, 817.908794
62, 2.515731, 794.997521
63, 2.428253, 823.637344
63, 2.491036, 802.878771
63, 2.407309, 830.803274
63, 2.468699, 810.143471
63, 2.429088, 823.354443
64, 2.501758, 799.437744
64, 2.515887, 794.948257
64, 2.488457, 803.710912
64, 2.503381, 798.919388
64, 2.473269, 808.646428
65, 2.594082, 770.985702
65, 2.592556, 771.439435
65, 2.681500, 745.851170
65, 2.587009, 773.093438
65, 2.571393, 777.788432
66, 2.604487, 767.905650
66, 2.653625, 753.685910
66, 2.630187, 760.402216
66, 2.570947, 777.923474
66, 2.562174, 780.587038
67, 2.555452, 782.640379
67, 2.604986, 767.758345
67, 2.625664, 761.711956
67, 2.555897, 782.504033
67, 2.552602, 783.514162
68, 2.613663, 765.209513
68, 2.507937, 797.468102
68, 2.518827, 794.020531
68, 2.562319, 780.542949
68, 2.582972, 774.301928
69, 2.523861, 792.436821
69, 2.484331, 805.045679
69, 2.562275, 780.556200
69, 2.575379, 776.584602
69, 2.550976, 784.013590
70, 2.624967, 761.914461
70, 2.601020, 768.928970
70, 2.606000, 767.459833
70, 2.567709, 778.904418
70, 2.661497, 751.456703
71, 2.668313, 749.537188
71, 2.621336, 762.969800
71, 2.689254, 743.700620
71, 2.644715, 756.225268
71, 2.706879, 738.858164
72, 2.593663, 771.110311
72, 2.647959, 755.298749
72, 2.602540, 768.479991
72, 2.647386, 755.462253
72, 2.559493, 781.404637
73, 2.643517, 756.567791
73, 2.598730, 769.606795
73, 2.607962, 766.882226
73, 2.610568, 766.116828
73, 2.625655, 761.714553
74, 2.593908, 771.037331
74, 2.576783, 776.161618
74, 2.596545, 770.254345
74, 2.606287, 767.375301
74, 2.584484, 773.848964
75, 2.579548, 775.329730
75, 2.615764, 764.594932
75, 2.604652, 767.856923
75, 2.629548, 760.586951
75, 2.578106, 775.763352
76, 2.591698, 771.694717
76, 2.608586, 766.698877
76, 2.575682, 776.493226
76, 2.240800, 892.538205
76, 2.597955, 769.836353
77, 2.527148, 791.405935
77, 2.575072, 776.677461
77, 2.518612, 794.088115
77, 2.607313, 767.073137
77, 2.605287, 767.669726
78, 2.588462, 772.659516
78, 2.503239, 798.964981
78, 2.533977, 789.273166
78, 2.631771, 759.944613
78, 2.522609, 792.830086
79, 2.600806, 768.992432
79, 2.594434, 770.880953
