Size, Execution Time, GFLOPs
19000, 8.728978, 1571.547153
19500, 9.449509, 1569.367247
19500, 9.450805, 1569.152117
19500, 9.452643, 1568.846852
19500, 9.437333, 1571.391965
19500, 9.461034, 1567.455471
20000, 10.206542, 1567.622050
20000, 10.241696, 1562.241283
20000, 10.205992, 1567.706555
20000, 10.234838, 1563.288124
20000, 10.236613, 1563.016989
