Size, Execution Time, GFLOPs
19000, 8.760524, 1565.888069
19500, 9.282568, 1597.591378
19500, 9.266938, 1600.285905
19500, 9.334670, 1588.674226
19500, 9.333106, 1588.940480
19500, 9.334358, 1588.727364
20000, 10.131423, 1579.245077
20000, 10.132782, 1579.033283
20000, 10.221380, 1565.346318
20000, 10.219872, 1565.577326
20000, 10.161299, 1574.601850
