Cores, Execution Time, GFLOPs
39, 1.663450, 1202.320390
39, 1.625249, 1230.580755
39, 1.659088, 1205.481521
40, 1.566756, 1276.522600
40, 1.570832, 1273.210590
40, 1.525561, 1310.993381
40, 1.539450, 1299.165307
40, 1.545835, 1293.799009
41, 1.536494, 1301.664427
41, 1.545378, 1294.181482
41, 1.531545, 1305.870731
41, 1.541300, 1297.606313
41, 1.528612, 1308.376684
42, 1.529927, 1307.252195
42, 1.550979, 1289.507796
42, 1.534193, 1303.617184
42, 1.520383, 1315.458439
42, 1.541686, 1297.281431
43, 1.533995, 1303.784933
43, 1.526181, 1310.460561
43, 1.546328, 1293.386553
43, 1.530958, 1306.371917
43, 1.534387, 1303.452469
44, 1.566748, 1276.529275
44, 1.585108, 1261.744014
44, 1.594746, 1254.118351
44, 1.564509, 1278.356715
44, 1.565741, 1277.350789
45, 1.500688, 1332.721902
45, 1.516446, 1318.872948
45, 1.504857, 1329.029920
45, 1.504848, 1329.037512
45, 1.499985, 1333.346639
46, 1.489727, 1342.527546
46, 1.496734, 1336.243027
46, 1.491475, 1340.954352
46, 1.511639, 1323.066975
46, 1.476807, 1354.273550
47, 1.714907, 1166.244262
47, 1.721799, 1161.575916
47, 1.795171, 1114.100203
47, 1.699888, 1176.547820
47, 1.659741, 1205.007343
48, 1.492975, 1339.607214
48, 1.492482, 1340.049314
48, 1.506583, 1327.506987
48, 1.496532, 1336.422964
48, 1.485841, 1346.039114
49, 1.500413, 1332.966059
49, 1.513051, 1321.832200
49, 1.486548, 1345.398612
49, 1.482018, 1349.511183
49, 1.491654, 1340.793523
50, 1.485483, 1346.363222
50, 1.503002, 1330.670262
50, 1.490231, 1342.073945
50, 1.489233, 1342.973292
50, 1.486655, 1345.301784
51, 1.510006, 1324.498017
51, 1.514138, 1320.883733
51, 1.510868, 1323.742014
51, 1.492537, 1340.000351
51, 1.503136, 1330.551246
52, 1.655377, 1208.183979
52, 1.673386, 1195.181744
52, 1.618533, 1235.686574
52, 1.634547, 1223.580768
52, 1.629223, 1227.579362
53, 1.635543, 1222.835773
53, 1.671658, 1196.417025
53, 1.651933, 1210.703139
53, 1.622956, 1232.319211
53, 1.655769, 1207.897913
54, 1.511601, 1323.100498
54, 1.519597, 1316.138542
54, 1.518022, 1317.503793
54, 1.512030, 1322.724979
54, 1.519641, 1316.100287
55, 1.521405, 1314.574483
55, 1.512117, 1322.648775
55, 1.529293, 1307.793760
55, 1.531112, 1306.239852
55, 1.532435, 1305.112344
56, 1.533926, 1303.844205
56, 1.532946, 1304.677007
56, 1.523934, 1312.392543
56, 1.528928, 1308.106468
56, 1.536236, 1301.883262
57, 1.540840, 1297.993061
57, 1.531434, 1305.965343
